pair,leg_x,leg_y,sector,direction,entry_date,exit_date,holding_days,entry_z,exit_z,hedge_ratio,half_life,pnl,exit_reason,capital_at_entry,qty_x,qty_y,entry_px,entry_py
"('VGK', 'EWL')",VGK,EWL,EUROPE,SHORT,2017-09-25,2017-10-24,21,2.0633544290587205,2.4199298988977946,0.9800037833216714,8.365800725097593,-102.03790287244496,cointegration_drift,50000,-113.4554532524475,167.16716773231684,44.515228271484375,29.60811424255371
"('VGK', 'EWL')",VGK,EWL,EUROPE,SHORT,2017-10-24,2017-11-06,9,2.0502528394678974,4.4138680834251725,0.9800037833216714,8.365800725097593,-41.30878231315137,stop_loss_time,50000,-112.57834854146456,168.62163339600758,44.8620491027832,29.352725982666016
"('EWH', 'EWY')",EWH,EWY,ASIA_DEV,LONG,2017-11-01,2017-11-08,5,-2.1940338405285194,-0.31998285286691136,0.20447258942951485,7.869287278776079,129.7646561124623,convergence,50000,435.3241690860054,-25.993177398641883,19.071739196777344,65.30986785888672
"('EWU', 'EWL')",EWU,EWL,EUROPE,SHORT,2017-12-14,2017-12-22,6,2.1588309776136247,3.827317454853526,0.6139172620996811,5.111681196889293,-108.50327984631525,stop_loss_time,50000,-239.14665076516798,127.63074068607395,25.909225463867188,29.80391311645508
"('VFH', 'IAI')",VFH,IAI,FINANCIALS,SHORT,2018-07-06,2018-07-17,7,2.8232159702872313,4.05846565674973,0.771345345878582,6.905682332870538,-28.034426624670257,stop_loss_time,50000,-97.44818476075285,76.89893441343452,57.93259811401367,56.627227783203125
"('VFH', 'IAI')",VFH,IAI,FINANCIALS,SHORT,2018-07-31,2018-08-22,16,2.6881399964934243,3.927705978475989,0.771345345878582,6.905682332870538,-112.83413612293022,stop_loss_time,50000,-93.65291475030374,75.42555250803832,60.28030776977539,57.7333984375
"('KRE', 'IAI')",KRE,IAI,FINANCIALS,LONG,2019-07-12,2019-07-31,13,-2.233763921596127,-0.19848405480641337,1.4884903085455372,7.182875906431372,136.01770548742155,convergence,50000,89.024206787261,-100.67615869685888,45.1394157409668,59.41326522827149
"('KRE', 'IAI')",KRE,IAI,FINANCIALS,SHORT,2019-12-13,2019-12-31,11,2.6908279495410268,2.5994503594666134,0.30960705764324054,7.182875906431372,-66.08681585095857,period_end,50000,-155.905653616399,38.17994969969531,48.97755813598633,61.92050552368164
"('IJR', 'VBK')",IJR,VBK,US_SMALL,SHORT,2019-12-13,2019-12-31,11,2.045458303964938,2.5869367441133497,0.3882856819809891,6.418177738263452,-101.7086302784509,period_end,50000,-95.78884147442665,14.817720321847547,75.19799041748047,188.75181579589844
"('DXJ', 'EWA')",DXJ,EWA,ASIA_DEV,LONG,2021-07-09,2021-07-12,1,-2.427993221610419,0.8200965211796875,0.606669518152334,8.24294437008003,-4.0423146189933625,convergence,50000,116.42409112941317,-172.16282954184604,53.46020126342773,21.932403564453125
"('LQD', 'VCIT')",LQD,VCIT,BONDS_CORP,SHORT,2021-08-05,2021-08-09,2,2.127944252119744,-2.609730390564403,1.1174509609871068,5.677474585783493,0.8847990896595483,convergence,50000,-41.10032042402357,65.26673736602281,114.9056625366211,80.85803985595703
"('LQD', 'VCIT')",LQD,VCIT,BONDS_CORP,LONG,2021-08-09,2021-08-20,9,-2.5179399691198534,-0.4105485409822997,1.1174509609871068,5.677474585783493,-0.631426529581077,convergence,50000,41.61836015533878,-65.74006446552968,113.4753875732422,80.27586364746094
"('LQD', 'IGIB')",LQD,IGIB,BONDS_CORP,LONG,2021-08-09,2021-08-23,10,-3.3399079862028986,-0.23518147556421973,1.283667861719489,5.827794897848381,-7.107985249398496,convergence,50000,38.58916534354342,-109.67542858674311,113.4753875732422,51.251949310302734
"('EWU', 'EWI')",EWU,EWI,EUROPE,SHORT,2022-06-30,2022-07-15,10,2.0909243025843067,4.508771250608787,0.8842583660989932,6.288075854728308,-172.26916438429552,stop_loss_time,50000,-199.11901519209297,217.14678146832316,26.65304374694824,21.61152076721192
"('DIA', 'RSP')",DIA,RSP,US_BROAD,LONG,2022-08-03,2022-08-10,5,-2.723839693470307,0.0077260377278818345,0.7861457984042983,7.1860271751470055,-10.12663948939458,convergence,50000,18.105897584661665,-31.84506211582764,309.2167663574219,138.2114715576172
"('EWU', 'EWI')",EWU,EWI,EUROPE,SHORT,2022-07-15,2022-08-11,19,2.2565060170901283,1.276356183072137,0.8842583660989932,6.288075854728308,175.08705345097695,max_holding,50000,-205.42717541868174,232.80920088417062,25.8345947265625,20.157588958740234
"('DIA', 'RSP')",DIA,RSP,US_BROAD,SHORT,2022-08-18,2022-08-25,5,2.4236045128699053,0.3554374045055391,0.7861457984042983,7.1860271751470055,18.805085040623975,convergence,50000,-17.445621957076785,30.707441224850356,320.9198913574219,143.33180236816406
"('DIA', 'RSP')",DIA,RSP,US_BROAD,LONG,2022-09-01,2022-09-14,8,-2.1442280254574513,-5.548089326507521,0.7861457984042983,7.1860271751470055,-120.39683745989154,stop_loss_time,50000,18.70367443391032,-33.00918469738592,299.3340759277344,133.33721923828125
"('EWU', 'EWI')",EWU,EWI,EUROPE,LONG,2022-09-13,2022-09-23,8,-2.113180092847528,-3.6822098878551417,0.8842583660989932,6.288075854728308,-155.68239427080107,stop_loss_time,50000,206.636826303394,-221.00146187105102,25.683359146118164,21.234575271606445
"('DIA', 'RSP')",DIA,RSP,US_BROAD,LONG,2022-09-14,2022-10-13,21,-2.4166981810897004,-1.0572632476323485,0.7861457984042983,7.1860271751470055,86.72844333039664,cointegration_drift,50000,19.00335483883658,-32.91806695307644,294.6136169433594,133.706298828125
